experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P12_Seq2Trend_trial_261,P12,4a87f025b812ea46455f236297116db2,261,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_260,P12,d1b08e2305cc8fff3aa2ca4e1627a913,260,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_293,P12,5371a1c2fa064f26ebaf73f8c0afe56e,293,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_253,P12,edd0daa5638a422b53d332712c44a67d,253,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_264,P12,aceea99b5368558ab6c4fe4f44c82f06,264,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_292,P12,c5b4010035016080f907f0e22675752a,292,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_279,P12,174689b9d60cd1b95eb49a03a9eaf8b8,279,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_258,P12,8c3cb517e0baae3bbfd49e567628ccf7,258,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_295,P12,5c2717b520b17fd6f09df4cc5b7e17e0,295,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_271,P12,eb72187c9a8c00d2c7e62e11e866e47d,271,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_281,P12,375037bf19043ce534620ee76c0e7902,281,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_257,P12,b88b8dd1e060d4eb78b63af3b58d4cf2,257,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_297,P12,c0d5157abc204f488a6cbee562f61609,297,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_252,P12,e7811fe733dec7bcf71db0abc3053ef0,252,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_267,P12,8053782054c08fc7899db64cb2970563,267,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_268,P12,1ccefa71414ac5596b824d15a6aaf691,268,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_251,P12,7f3ef3820d96d4edae2988d3aff5ae89,251,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_286,P12,ce4c05179fa20ad7e3f1229e4ab599d9,286,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_259,P12,70845eecab92e0db2493870bb1d1c079,259,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_255,P12,e567fd15aa7f71cb981ff5ddaa31f894,255,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_284,P12,3fce91e6bb2739108c8040f15b739ef8,284,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_278,P12,9dc5dc338263a9e9a8f921dcf22316fe,278,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_265,P12,775eb59e80315906945f585d0f68ae3c,265,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_282,P12,701dd761402ac19e9d01b303c25ef22a,282,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_287,P12,cbbfc2e7466b7e3b633362d07a250308,287,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_275,P12,dd903d97f51c7542e5e8f657f693168f,275,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_299,P12,3c7783c067bc36a2aca6d71fb239a05d,299,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_256,P12,e901b763c0e20131e09d025f69eeb12c,256,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_263,P12,089fe452d80cc64adde934c15a80a60f,263,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_250,P12,cca3ba44b35fff39b27316cbf6823055,250,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_276,P12,a1c906b20f5b12551b4c832e27bc5adf,276,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_290,P12,47f05ca6ad469e3863dc2e39e940b12a,290,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_280,P12,cf01615da3ed025196037a2fe4541ec4,280,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_254,P12,acdaa6b00118c773e0752f5ced97f14b,254,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_274,P12,3893febbf5d52f7b9281b6fa2343c28f,274,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_294,P12,8fbce54d323cea9165b811c7cce055c2,294,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_288,P12,b52926cf10d07a9c5d9ea1923ae965e8,288,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_291,P12,f3b354b1f13f15248dc2d061a71a9291,291,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_289,P12,59bc3175d843fbfd1f22b6ec633966ad,289,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_298,P12,aafa6c782d308615f84d84a164ca1c3e,298,91.27135201070185,17.478237955991254,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9863888888888889,0.9863888888888889,3.9455555555555555
UNISIM_IV_P12_Seq2Trend_trial_101,P12,6e570af8dc469dceebb320c03acc8e78,101,11.725551185762598,2.830010358200307,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8311111111111111,0.8216666666666667,3.3055555555555554
UNISIM_IV_P12_Seq2Trend_trial_16,P12,a22735bcf8f6f678d560c2a70bec5870,16,13.078524929833709,3.1797990168395915,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8516666666666667,0.8355555555555556,3.3744444444444444
UNISIM_IV_P12_Seq2Trend_trial_36,P12,dcd5b453d5d295eecf9510c127f02a6a,36,8.29254277212502,2.078297050498029,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7988888888888889,0.7705555555555555,3.138888888888889
UNISIM_IV_P12_Seq2Trend_trial_66,P12,b16ddc71323daf2e9efc2967fa597afd,66,5.776960351676666,1.308454536174859,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7361111111111112,0.30777777777777776,2.0877777777777777
UNISIM_IV_P12_Seq2Trend_trial_145,P12,58cae69268081f64490267becbfb6631,145,11.528662832759728,2.630888732928521,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8205555555555556,0.8177777777777778,3.276666666666667
UNISIM_IV_P12_Seq2Trend_trial_113,P12,692de7c79dd1f117fee28d71e6dfd171,113,10.67045626802032,2.646005097679403,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8222222222222222,0.8088888888888889,3.2622222222222224
UNISIM_IV_P12_Seq2Trend_trial_103,P12,e56ac68e09df41d6ce68a5b7ddc6b7dc,103,19.075429145473198,4.60782475648653,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9366666666666666,0.8994444444444445,3.6722222222222225
UNISIM_IV_P12_Seq2Trend_trial_30,P12,c699c9833076eb28018aa0094f87f96c,30,31.098522520168824,7.077017849064575,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.9566666666666667,0.9566666666666667,3.8266666666666667
UNISIM_IV_P12_Seq2Trend_trial_3,P12,96a81d4802d29f378a12dff797915370,3,8.156732133371888,2.0958613491857934,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8011111111111111,0.7688888888888888,3.1399999999999997
UNISIM_IV_P12_Seq2Trend_trial_132,P12,7fb890da679dddff8b61f2ce93cda9f1,132,6.008942795133576,1.3953808816888444,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7430555555555556,0.41694444444444445,2.3200000000000003
UNISIM_IV_P12_Seq2Trend_trial_136,P12,c5b4fdca881ad188e3acc3c1d94537c9,136,10.739546360649037,2.667140765550826,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8238888888888889,0.8094444444444444,3.2666666666666666
UNISIM_IV_P12_Seq2Trend_trial_41,P12,f1412e192e179fad0d64a20e7c375344,41,5.996855802724788,1.454050200125388,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7461111111111111,0.41388888888888886,2.32
UNISIM_IV_P12_Seq2Trend_trial_83,P12,5b726bf492d19d8587b2edbdf83ea4c6,83,7.02631112476048,1.7179005746715057,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7711111111111111,0.675,2.8922222222222222
UNISIM_IV_P12_Seq2Trend_trial_45,P12,532ad24243799dc2b325d815da862e88,45,38.03705082265597,8.458348499318227,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.965,0.9638888888888889,3.8577777777777778
UNISIM_IV_P12_Seq2Trend_trial_44,P12,3f78a3b2325111ab1b7328cb50eadd16,44,6.838512379338075,1.69982091244391,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7705555555555555,0.6366666666666667,2.8144444444444447
UNISIM_IV_P12_Seq2Trend_trial_104,P12,4c04c81293c83dc3db8ca3dfb3cd3f7f,104,11.194623123160431,2.5112817237214733,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8144444444444444,0.815,3.2588888888888885
UNISIM_IV_P12_Seq2Trend_trial_11,P12,616d90b938751d04cdba99c2a0a73ffa,11,6.555075122529633,1.6145824442068006,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7594444444444445,0.6083333333333333,2.7355555555555555
UNISIM_IV_P12_Seq2Trend_trial_65,P12,cd04a2a2c081fa4aef2b45770e3713fe,65,13.147293713495037,3.1620467323568557,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8511111111111112,0.8377777777777777,3.3777777777777778
UNISIM_IV_P12_Seq2Trend_trial_77,P12,3c10803215989e4174a22eebf6aec389,77,6.724656508790694,1.7321606449424982,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7722222222222223,0.63,2.8044444444444445
UNISIM_IV_P12_Seq2Trend_trial_121,P12,20df9bff808801eb9e905a25e125ca94,121,6.1337297321000674,1.3813258121866057,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7416666666666667,0.5272222222222223,2.537777777777778
UNISIM_IV_P12_Seq2Trend_trial_126,P12,7708f10163df33685ce849bd84a0a40b,126,7.153472123286349,1.7241093302770318,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.7716666666666666,0.6833333333333333,2.91
UNISIM_IV_P12_Seq2Trend_trial_94,P12,cd3d400b1b57da4b35028c004ced383a,94,7.276753942393258,0.76032159323929,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.5677777777777778,0.6888888888888889,2.5133333333333336
UNISIM_IV_P12_Seq2Trend_trial_89,P12,58049ae4b0552167e2ad9e56c066128d,89,7.032780810466647,1.7483447317508225,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.775,0.6755555555555556,2.901111111111111
UNISIM_IV_P12_Seq2Trend_trial_67,P12,889594f1e72e35e056142391360e8ecc,67,12.079846296942073,3.0213385844500418,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P12_Seq2Trend,UNISIM_IV,Seq2Trend,0.8444444444444444,0.8255555555555556,3.34
